 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Originating National Rail/DLR stations,,,,,,,,,,
,,,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday
All arrivals at,,from NR/DLR Origin,, - 7am ,7am-10am,10am-4pm,4pm-7pm ,7pm-10pm,10pm+,total
574,Euston                        ,2010,Ulverston                     ,0,0,5,0,0,0,5
574,Euston                        ,4504,University (Birmingham)       ,0,0,7,0,1,0,8
574,Euston                        ,1342,Uttoxeter                     ,0,8,0,0,70,0,78
574,Euston                        ,5426,Victoria Br London            ,0,0,31,10,0,0,41
574,Euston                        ,1216,Walsall                       ,0,0,55,0,0,0,55
574,Euston                        ,6823,Waltham Cross                 ,0,41,0,0,0,0,42
574,Euston                        ,2384,Warrington Bank Quay          ,0,85,105,30,50,0,270
574,Euston                        ,2390,Warrington Central            ,0,4,7,0,1,0,11
574,Euston                        ,5598,Waterloo London Br            ,0,0,1,12,0,0,13
574,Euston                        ,1455,Watford High Street           ,0,41,21,32,50,18,163
574,Euston                        ,1402,Watford Junction              ,59,949,1205,1024,66,57,3360
574,Euston                        ,1403,Watford North                 ,1,72,0,0,0,0,73
574,Euston                        ,4690,Wellington Telford West       ,0,0,1,0,0,0,1
574,Euston                        ,4434,Welshpool                     ,0,0,5,0,0,0,5
574,Euston                        ,6183,Welwyn Garden City            ,0,0,0,2,0,0,2
574,Euston                        ,9673,Wemyss Bay                    ,0,0,0,0,0,0,0
574,Euston                        ,2201,West Kirby                    ,0,0,0,106,0,0,106
574,Euston                        ,2363,Wigan North Western           ,0,13,93,0,24,0,130
574,Euston                        ,2774,Wilmslow                      ,0,20,51,61,77,0,210
574,Euston                        ,5924,Winchester                    ,0,0,0,0,4,0,4
574,Euston                        ,1978,Windermere                    ,0,0,79,0,0,0,79
574,Euston                        ,1218,Wolverhampton                 ,9,118,285,48,8,0,468
574,Euston                        ,1364,Wolverton                     ,20,87,14,0,0,0,121
574,Euston                        ,4891,Worcester Shrub Hill          ,0,0,13,0,0,0,13
574,Euston                        ,2040,Workington                    ,0,0,0,0,25,0,25
574,Euston                        ,4486,Wrexham Central               ,0,2,0,0,0,0,2
574,Euston                        ,4487,Wrexham General               ,0,0,11,0,0,0,11
574,Euston                        ,1138,Wylde Green                   ,0,11,0,0,0,0,11
574,Euston                        ,8263,York                          ,0,13,0,0,0,0,13
575,Euston Square                 ,1430,Apsley                        ,7,40,0,0,0,0,47
575,Euston Square                 ,7017,Audley End                    ,0,0,32,0,0,0,32
575,Euston Square                 ,5399,Balham - NR                   ,0,44,0,0,0,0,44
575,Euston Square                 ,2471,Bangor                        ,0,0,22,0,0,0,22
575,Euston Square                 ,3047,Beaconsfield                  ,0,0,6,0,0,0,6
575,Euston Square                 ,1390,Berkhamsted                   ,16,242,131,0,0,0,389
575,Euston Square                 ,1045,Berkswell                     ,0,24,0,0,0,0,24
575,Euston Square                 ,1215,Birmingham International      ,1,125,111,0,0,0,238
575,Euston Square                 ,1127,Birmingham New Street         ,0,18,21,106,50,0,194
575,Euston Square                 ,2739,Blackpool North               ,0,0,0,23,0,0,23
575,Euston Square                 ,1360,Bletchley                     ,50,139,0,0,0,0,189
575,Euston Square                 ,2599,Bolton                        ,0,0,0,0,0,0,0
575,Euston Square                 ,6872,Brentwood                     ,0,0,0,0,1,0,1
575,Euston Square                 ,3230,Bristol Parkway               ,0,43,0,0,0,0,43
575,Euston Square                 ,1395,Bushey                        ,0,234,0,0,0,0,235
575,Euston Square                 ,1442,Carpenders Park               ,0,16,0,0,0,0,16
575,Euston Square                 ,1372,Cheddington                   ,0,16,0,0,0,0,16
575,Euston Square                 ,2412,Chester                       ,0,0,1,0,0,0,1
575,Euston Square                 ,2745,Chorley                       ,0,0,0,0,14,0,14
575,Euston Square                 ,1030,Coventry                      ,0,95,1,0,0,0,96
575,Euston Square                 ,1243,Crewe                         ,0,92,55,9,0,0,156
575,Euston Square                 ,9328,Edinburgh                     ,15,21,0,0,0,0,36
575,Euston Square                 ,1444,Euston Br                     ,19,340,63,25,0,0,446
575,Euston Square                 ,2513,Flint                         ,0,0,0,0,0,0,0
575,Euston Square                 ,5362,Forest Hill                   ,0,0,23,0,0,0,23
575,Euston Square                 ,2354,Formby                        ,0,0,27,0,0,0,27
575,Euston Square                 ,2355,Freshfield                    ,0,0,1,0,0,0,1
575,Euston Square                 ,9813,Glasgow Central               ,2,27,0,0,38,0,67
575,Euston Square                 ,7443,Grays                         ,2,9,0,0,0,0,11
575,Euston Square                 ,6977,Hackney Central               ,0,0,0,0,0,0,0
575,Euston Square                 ,9726,Hamilton Central              ,0,1,0,0,0,0,1
575,Euston Square                 ,1434,Headstone Lane                ,0,0,1,0,0,0,1
575,Euston Square                 ,1391,Hemel Hempstead               ,10,245,51,25,0,0,331
575,Euston Square                 ,6086,Hitchin                       ,0,0,0,0,0,0,0
575,Euston Square                 ,6121,Kings Cross Br                ,0,0,0,0,0,0,0
575,Euston Square                 ,1392,Kings Langley                 ,0,18,0,0,0,15,33
575,Euston Square                 ,1109,Kings Norton                  ,0,0,153,0,0,0,153
575,Euston Square                 ,1373,Leighton Buzzard              ,19,314,119,0,0,0,453
575,Euston Square                 ,1177,Lichfield City                ,0,26,0,0,0,0,26
575,Euston Square                 ,1291,Lichfield Trent Valley - Low  ,0,22,0,0,0,0,22
575,Euston Square                 ,2242,Liverpool Central             ,0,0,0,0,0,0,0
575,Euston Square                 ,2246,Liverpool Lime Street         ,0,20,37,0,0,0,57
575,Euston Square                 ,2871,Macclesfield                  ,0,0,13,0,4,0,18
575,Euston Square                 ,2968,Manchester Piccadilly         ,0,0,129,85,0,0,214
575,Euston Square                 ,1378,Milton Keynes Cent            ,31,482,102,37,0,0,652
575,Euston Square                 ,2695,Morecambe                     ,0,0,0,5,0,0,5
575,Euston Square                 ,3074,Newbury                       ,0,5,0,0,0,0,5
575,Euston Square                 ,1069,Northampton                   ,3,159,142,0,0,0,304
575,Euston Square                 ,0,Not stated                    ,0,73,224,0,0,0,297
575,Euston Square                 ,3087,Paddington London             ,0,0,4,0,0,0,4
575,Euston Square                 ,2102,Penrith                       ,0,0,1,0,0,0,1
575,Euston Square                 ,6133,Peterborough                  ,0,0,0,0,0,0,0
575,Euston Square                 ,2753,Preston                       ,0,32,13,20,0,3,68
575,Euston Square                 ,6886,Romford                       ,0,10,0,0,0,0,10
575,Euston Square                 ,1087,Rugby                         ,9,129,13,0,0,0,151
575,Euston Square                 ,3187,Southall                      ,0,43,0,0,0,0,43
575,Euston Square                 ,1562,St Albans Abbey               ,0,0,1,0,0,0,1
575,Euston Square                 ,1268,Stafford                      ,0,18,28,0,0,0,46
575,Euston Square                 ,1977,Staveley (Cumbria)            ,0,0,0,104,0,0,104
575,Euston Square                 ,2771,Stockport                     ,0,0,67,0,0,5,72
575,Euston Square                 ,1314,Stoke-on-Trent                ,0,0,0,5,3,0,7
575,Euston Square                 ,5191,Strood                        ,0,47,0,0,0,0,47
575,Euston Square                 ,1035,Tile Hill                     ,0,0,0,13,0,0,13
575,Euston Square                 ,1393,Tring                         ,3,129,55,0,0,0,187
575,Euston Square                 ,2384,Warrington Bank Quay          ,0,0,7,0,0,0,8
575,Euston Square                 ,2390,Warrington Central            ,0,0,0,0,0,0,0
575,Euston Square                 ,7079,Waterbeach                    ,0,1,0,0,0,0,1
575,Euston Square                 ,1402,Watford Junction              ,26,298,230,35,0,0,589
575,Euston Square                 ,1403,Watford North                 ,0,0,0,0,0,0,0
575,Euston Square                 ,2363,Wigan North Western           ,0,25,0,0,0,0,25
575,Euston Square                 ,2774,Wilmslow                      ,0,1,0,0,0,0,1
575,Euston Square                 ,1218,Wolverhampton                 ,0,24,0,0,0,0,24
575,Euston Square                 ,1364,Wolverton                     ,0,81,11,0,0,0,92
577,Farringdon                    ,5466,Ashford International         ,2,35,0,0,0,0,36
577,Farringdon                    ,5492,Balcombe                      ,2,14,0,0,0,0,16
577,Farringdon                    ,5089,Barnehurst                    ,0,0,6,0,0,0,6
577,Farringdon                    ,5090,Bat & Ball                    ,0,8,0,0,0,0,8
577,Farringdon                    ,5091,Bearstead                     ,0,5,0,0,0,0,5
577,Farringdon                    ,5076,Beckenham Hill                ,0,52,40,0,0,0,92
577,Farringdon                    ,5046,Beckenham Junction            ,0,92,0,0,0,0,92
577,Farringdon                    ,1512,Bedford Midland               ,7,215,0,0,0,0,223
577,Farringdon                    ,1510,Bedford St Johns              ,14,166,1,2,1,0,183
577,Farringdon                    ,5062,Bellingham                    ,0,5,0,0,12,0,17
577,Farringdon                    ,1390,Berkhamsted                   ,0,0,1,0,0,0,1
577,Farringdon                    ,5093,Bexley                        ,0,0,0,0,0,0,0
577,Farringdon                    ,5063,Bickley                       ,2,59,0,0,0,0,62
577,Farringdon                    ,6871,Billericay                    ,0,4,0,0,0,0,4
577,Farringdon                    ,5112,Blackfriars - NR              ,0,11,16,107,15,0,150
577,Farringdon                    ,5130,Borough Green                 ,1,3,0,0,0,0,4
577,Farringdon                    ,5268,Brighton                      ,1,39,36,10,12,0,99
577,Farringdon                    ,3231,Bristol Temple Meads          ,0,0,1,0,0,0,1
577,Farringdon                    ,5064,Bromley South                 ,2,106,12,56,0,0,176
577,Farringdon                    ,5483,Burgess Hill                  ,0,9,0,0,0,0,9
577,Farringdon                    ,5405,Carshalton                    ,9,93,0,0,0,5,107
577,Farringdon                    ,5406,Carshalton Beeches            ,0,3,0,0,0,0,3
577,Farringdon                    ,5351,Caterham                      ,0,11,0,0,0,0,11
577,Farringdon                    ,5077,Catford                       ,0,86,23,0,0,0,109
577,Farringdon                    ,5144,Charlton                      ,0,0,0,0,0,0,0
577,Farringdon                    ,5099,Chislehurst                   ,0,0,0,0,0,0,0
577,Farringdon                    ,5121,City Thameslink               ,0,18,4,5,2,0,29
577,Farringdon                    ,5048,Clock House                   ,0,0,1,0,0,0,1
577,Farringdon                    ,6861,Colchester                    ,0,7,1,0,0,0,7
577,Farringdon                    ,5408,Coulsdon South                ,0,7,1,0,0,0,8
577,Farringdon                    ,1519,Cricklewood                   ,32,115,92,19,14,12,283
577,Farringdon                    ,5078,Crofton Park                  ,7,47,0,0,1,0,55
577,Farringdon                    ,5356,Crystal Palace                ,0,0,0,0,0,0,0
577,Farringdon                    ,6008,Cuffley                       ,0,0,35,0,0,0,35
577,Farringdon                    ,5101,Dartford                      ,0,0,0,0,0,0,0
577,Farringdon                    ,5421,Denmark Hill                  ,2,146,6,0,15,0,169
577,Farringdon                    ,5355,East Croydon                  ,4,111,29,46,0,7,197
577,Farringdon                    ,5134,East Malling                  ,0,6,0,0,0,2,8
577,Farringdon                    ,5448,Eastbourne                    ,0,0,4,0,0,0,4
577,Farringdon                    ,5246,Elephant and Castle           ,0,63,4,17,0,0,84
